Template,Query,PCScore,SMILES
STB_C010_075,14259,0.617,O=C(NCCN1CCCC1)c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
STB_C010_075,1875,0.6169,O=C(Cc1ccc(c2cscn2)cc1)Nc1nnc(SCc2ccccc2)s1
STB_C010_075,8697,0.6169,O=C(COc1ccc(C(=O)NCc2nc3ccccc3c(=O)[nH]2)cc1)Nc1ccccc1
STB_C010_075,7330,0.6169,O=C(C=Cc1csc(Nc2ccccc2)n1)Nc1ccccc1OCc1ccccc1
STB_C010_075,9851,0.6169,O=C(CN=C(CN(c1ccccc1)c1ccccc1)Oc1ccccc1)N1CCNCC1
STB_C010_075,2451,0.6169,O=C(Nc1cccc(NS(=O)(=O)c2ccc3[nH]c(=O)sc3c2)c1)c1ccccc1
STB_C010_075,6627,0.6168,O=C(CCNS(=O)(=O)c1ccc2c(c1)OCCCO2)Nc1cccc2cccnc12
STB_C010_075,4428,0.6168,O=c1ccn(C2CCCCC2)c(=O)n1c1ccccc1S(=O)(=O)Oc1ccccc1
STB_C010_075,16577,0.6168,O=C(CNS(=O)(=O)c1ccc2[nH]c(=O)[nH]c(=O)c2c1)NCc1ccc2c(c1)OCO2
STB_C010_075,4,0.6168,O=C(COc1ccc2ccccc2c1)NN=Cc1ccccc1OC(=O)c1ccccc1
STB_C010_075,4451,0.6168,O=C(Nc1cccc(S(=O)(=O)N2CCCCCC2)c1)c1cc(=O)c2ccccc2o1
STB_C010_075,6856,0.6167,O=C(CCCn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O)NCc1ccccc1
STB_C010_075,16569,0.6166,O=C(COC(=O)c1n[nH]c(=O)c2ccccc12)c1cn(Cc2ccccc2)c(=O)[nH]c1=O
STB_C010_075,1172,0.6166,O=c1ccc(c2ccccc2)nn1CCN1CCN(S(=O)(=O)c2ccccc2)CC1
STB_C010_075,13393,0.6166,O=C(C=CNc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1ccccc1
STB_C010_075,3398,0.6166,O=C(Nc1ccccc1Sc1ccccc1)c1cccc(COCc2ccccc2)c1
STB_C010_075,221,0.6166,O=C(NCc1ccc2c(c1)OCCO2)c1ccccc1NS(=O)(=O)c1ccccc1
STB_C010_075,13210,0.6166,O=C(CCn1cnc2ccccc2c1=O)NCCNc1cc(Nc2ccccn2)ncn1
STB_C010_075,13270,0.6165,O=C(NN=Cc1ccc(OS(=O)(=O)c2ccccc2)cc1)c1ccc2ccccc2c1
STB_C010_075,9605,0.6165,O=C(COc1ccccc1)Nc1ccc(C(=O)NCC2(c3ccccc3)CCCC2)cc1
STB_C010_075,15154,0.6165,O=C(C=CNc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1cccnc1
STB_C010_075,18021,0.6165,O=C(CSC(c1ccccc1)c1ccccc1)Nc1ccc(Sc2nnc[nH]2)cc1
STB_C010_075,6355,0.6165,O=C(NCCc1ccccn1)c1nn(c2ccccc2)c(=O)n(Cc2ccccc2)c1=O
STB_C010_075,8239,0.6165,O=C(NCC1CCN(S(=O)(=O)C2CC2)CC1)NC(c1ccccc1)c1ccccc1
STB_C010_075,4194,0.6164,O=C(COc1ccc2ccccc2c1)Oc1coc(CSc2nncs2)cc1=O
STB_C010_075,17267,0.6164,O=S(=O)(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc2ccccc2c1
STB_C010_075,1905,0.6164,O=C(C=Cc1ccc(Sc2ccccc2)cc1)c1ccc(Sc2ccccc2)cc1
STB_C010_075,8707,0.6163,O=C(NCCc1ccccn1)c1nn(c2ccccc2)c(=O)n(Cc2cccnc2)c1=O
STB_C010_075,14307,0.6163,O=S(=O)(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccc2ccccc2c1
STB_C010_075,10,0.6162,O=C(COc1ccccc1)NN=Cc1ccc(OC(=O)c2cccc3ccccc23)cc1
STB_C010_075,2630,0.6161,O=C(CNc1ccc2ccccc2c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,11278,0.6161,O=C(CSc1ncc(S(=O)(=O)c2ccccc2)cn1)Nc1ccc2c(c1)OCO2
STB_C010_075,4441,0.6161,O=C(COc1ccccc1S(=O)(=O)N1CCOCC1)Nc1cccc2ccccc12
STB_C010_075,12437,0.6161,O=S(Cc1cccc(NS(=O)(=O)c2cccc3nsnc23)c1)c1ccccc1
STB_C010_075,11060,0.616,O=C(OC(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(OCc2ncon2)cc1
STB_C010_075,4908,0.616,c1ccc(COc2ccccc2OCCOc2ccccc2OCc2ccccc2)cc1
STB_C010_075,123,0.616,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccc2c(c1)OCCCO2
STB_C010_075,14613,0.616,O=C(NCCc1ccccc1)c1ccc(C2SCC(=O)N2CCc2ccccc2)cc1
STB_C010_075,8630,0.616,O=C(OC(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(OCc2cnoc2)cc1
STB_C010_075,7080,0.616,O=C1NC(=S)SC1=Cc1cccc(OS(=O)(=O)c2ccc3ccccc3c2)c1
STB_C010_075,16442,0.6159,O=C(CC(c1ccccc1)c1ccccc1)Nc1nnc(CSc2ccccc2)s1
STB_C010_075,6501,0.6159,O=C(COc1ccc2ncccc2c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,258,0.6159,O=C(C=Cc1cnc2ccccc2n1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,13886,0.6158,O=C(OCc1ccccc1)C1=CNC(=S)NC1c1ccc(OCc2ccccc2)cc1
STB_C010_075,13893,0.6158,O=C(OCc1ccccc1)C1C=NC(=S)NC1c1ccc(OCc2ccccc2)cc1
STB_C010_075,14865,0.6158,S=C(NCCc1cn(C(=S)Nc2ccccc2)c2ccccc12)Nc1ccccc1
STB_C010_075,3652,0.6158,O=C(CSc1nnc(Nc2ccccc2)s1)Nc1cccc(c2cscn2)c1
STB_C010_075,3568,0.6157,O=C(NCNC(=S)Nc1cccc2ccccc12)C(c1ccccc1)c1ccccc1
STB_C010_075,12419,0.6157,O=C(Nc1nc2sccc2s1)c1ccc(S(=O)(=O)NCc2ccccc2)cc1
STB_C010_075,4388,0.6157,O=C(COc1ccc2ccccc2c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,9761,0.6157,O=S(=O)(c1ccncc1)C1CCN(S(=O)(=O)c2ccc(c3ccccc3)cc2)C1
STB_C010_075,810,0.6157,O=C(COc1ccc2ccccc2c1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,13891,0.6157,O=C(NCCc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc2ccccc2c1
STB_C010_075,2178,0.6157,O=C(OCc1cccc2c1OCOC2)c1ccccc1S(=O)(=O)Nc1ccccc1
STB_C010_075,6409,0.6156,O=C(Nc1ccccc1P(=O)(Nc1ccccc1)N1CCOCC1)c1cccs1
STB_C010_075,12367,0.6156,O=C(CSc1nc2ccccc2c(=O)n1CCc1ccccc1)NCc1ccccc1
STB_C010_075,7086,0.6155,O=C(c1ccccc1NS(=O)(=O)c1cccc(N2CCCC2=O)c1)N1CCCCC1
STB_C010_075,4577,0.6155,O=C(COc1cnc2ccccc2n1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,7085,0.6155,O=C(c1ccccc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1)N1CCCCC1
STB_C010_075,16947,0.6155,O=C(Nc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)cc1)c1ccco1
STB_C010_075,8827,0.6155,O=C(COc1cnc2ccccc2n1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,15725,0.6155,O=C(c1ccccc1)N(Cc1ccncc1)Cc1ccc(OCCN2CCOCC2)cc1
STB_C010_075,5626,0.6154,O=C1CCc2cc(S(=O)(=O)N(CCc3ccccc3)Cc3cccs3)ccc2N1
STB_C010_075,5951,0.6154,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1csc(c2ccsc2)n1
STB_C010_075,15683,0.6154,O=C(CSc1nc2nccnc2c(=O)n1CCc1ccccc1)NCc1ccccc1
STB_C010_075,7567,0.6154,O=C(NC1CCNCC1)C(NC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1
STB_C010_075,7776,0.6154,O=C(c1cn2CCS(=O)(=O)N=c2cc1)N(CCc1ccccc1)Cc1cccs1
STB_C010_075,13478,0.6154,O=C(COc1ccc(C(=O)N(Cc2ccccc2)c2ccccc2)cc1)N1CCOCC1
STB_C010_075,3265,0.6153,O=C(CNS(=O)(=O)c1ccc2ccccc2c1)Nc1ccccc1N1CC[NH2+]CC1
STB_C010_075,4409,0.6152,O=C(CCNS(=O)(=O)c1ccc2ccccc2c1)NCCc1ccc2c(c1)OCO2
STB_C010_075,6396,0.6152,O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(NC(=O)Nc2ccccc2)cc1
STB_C010_075,12850,0.6151,c1nnc(Sc2nc(Sc3nncs3)nc(Sc3nncs3)n2)s1
STB_C010_075,13888,0.6151,O=C(CS(=O)(=O)Cc1cccc2ccccc12)Nc1ccc(Cc2ccncc2)cc1
STB_C010_075,5555,0.615,O=C(CSc1ccc2ccccc2c1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,2547,0.615,O=C(Nc1ccccc1)c1nnc(CNS(=O)(=O)c2cccc3cccnc23)s1
STB_C010_075,202,0.6149,O=C(CCN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2
STB_C010_075,12523,0.6149,O=C(CSc1nc2ccccc2s1)NCCn1nc(c2cncs2)ccc1=O
STB_C010_075,13204,0.6149,O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cnc2n(c1=O)CCS2
STB_C010_075,2206,0.6149,O=C(Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)c1ccccn1
STB_C010_075,14622,0.6148,O=S(=O)(NCCCCCc1cc(c2ccccc2)c2ccccc2n1)c1ccccc1
STB_C010_075,15225,0.6148,O=C(COc1ccccc1)Nc1ccc(CC2COCC(=O)N2Cc2ccccn2)cc1
STB_C010_075,13019,0.6148,S=C(Nc1ccccc1)N(Cc1ccccc1)CC1CCN(Cc2ccccc2)CC1
STB_C010_075,2600,0.6147,O=C(Cc1nc2ccccc2c(=O)[nH]1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1
STB_C010_075,142,0.6147,O=C(Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)c1ccccc1
STB_C010_075,11547,0.6147,O=C(Cc1cccc(CNC(=O)c2csc3ncccc3c2=O)c1)Nc1ccccc1
STB_C010_075,2205,0.6146,O=C(Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)c1cccnc1
STB_C010_075,2204,0.6146,O=C(Nc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)c1ccncc1
STB_C010_075,9497,0.6146,O=c1cc(CSc2ccccc2)[nH]c(N=CNc2ccc(Oc3ccccc3)cc2)n1
STB_C010_075,14121,0.6145,O=C(CSc1nnc(c2ccncc2)o1)NCCC(c1ccccc1)c1ccccc1
STB_C010_075,5368,0.6145,O=S(=O)(Nc1cnc2ccccc2c1NCCCN1CCOCC1)c1ccccc1
STB_C010_075,7367,0.6145,O=C(Cc1ccnc(SCc2ccccc2)n1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,16741,0.6145,O=C(COc1cccc(C(=O)NCc2ccccc2)c1)NCC1COc2ccccc2O1
STB_C010_075,7024,0.6145,O=C(NCCCc1ccccc1)NCc1nn(Cc2ccccn2)c(=O)c2ccccc12
STB_C010_075,17612,0.6145,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1SCC(=O)N1CCCC1
STB_C010_075,12502,0.6145,O=C(CSc1nnc(c2ccncc2)[nH]1)NCCC(c1ccccc1)c1ccccc1
STB_C010_075,122,0.6144,O=C(Nc1ccccc1)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1
STB_C010_075,15543,0.6144,O=C1CC(C(=O)Nc2ccc(C(=O)Nc3ccccc3Sc3ccccc3)cc2)CN1
STB_C010_075,4227,0.6144,O=C(CCC(=O)c1ccccc1)NCc1nn(Cc2cccnc2)c(=O)c2ccccc12
STB_C010_075,7025,0.6144,O=C(NCCCc1ccccc1)NCc1nn(Cc2cccnc2)c(=O)c2ccccc12
STB_C010_075,17562,0.6144,O=C(CSc1nnc(c2ccccc2)c(c2ccccc2)n1)NC(=O)c1cccs1
STB_C010_075,11307,0.6144,O=C(NCCOc1ccccc1)NCc1nn(Cc2ccccn2)c(=O)c2ccccc12
STB_C010_075,2166,0.6144,O=C(Nc1ccc(OS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)c1ccccc1
STB_C010_075,11306,0.6144,O=C(NCCOc1ccccc1)NCc1nn(Cc2cccnc2)c(=O)c2ccccc12
STB_C010_075,4249,0.6143,O=C(NC(Cc1ccccc1)C(=O)NCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
STB_C010_075,4812,0.6143,O=S(=O)(c1ccc(N=Nc2ccccc2)cc1)c1ccc(N=Nc2ccccc2)cc1
STB_C010_075,17516,0.6143,O=S(=O)(NN=C1C(=NNS(=O)(=O)c2ccccc2)C2CCC1C2)c1ccccc1
STB_C010_075,14917,0.6142,O=C(Nc1cccc(C2SCCS2)c1)c1ccccc1SCc1cscn1
STB_C010_075,13933,0.6142,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)c1ccn(c2ccccc2)c1
STB_C010_075,9905,0.6142,O=C(NCC1CCN(C(=O)c2ccncc2)CC1)NC(c1ccccc1)c1ccccc1
STB_C010_075,7629,0.6141,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)NC(c1ccccc1)c1ccccc1
STB_C010_075,11209,0.6141,O=C(NC(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(N2CCCOC2=O)cc1
STB_C010_075,15692,0.6141,O=C(CCc1nnc(SCC(=O)Nc2cccc3ccccc23)[nH]1)Nc1ccccc1
STB_C010_075,4809,0.614,O=S(=O)(c1ccc(N=Cc2ccncc2)cc1)c1ccc(N=Cc2ccncc2)cc1
STB_C010_075,8978,0.614,O=C(NC(Cc1ccccc1)C(=O)Oc1ccc(N2CCCC2=O)cc1)c1ccccc1
STB_C010_075,9855,0.614,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1ccc(N2CCNCC2)cc1
STB_C010_075,11742,0.614,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1ccc(N2CCOCC2)cc1
STB_C010_075,7538,0.614,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1ccc(N2CCCCC2)cc1
STB_C010_075,9132,0.614,O=C1Nc2c(c(=O)[nH]c(=S)n2Cc2ccccc2)C1NS(=O)(=O)c1ccccc1
STB_C010_075,17284,0.6139,O=S(=O)(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cccc2ccccc12
STB_C010_075,119,0.6139,O=C(NCc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCO2
STB_C010_075,7071,0.6139,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cccc(Cc2ccccc2)c1
STB_C010_075,8737,0.6138,O=C(OCc1ccccc1)c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCOCC3)cc12
STB_C010_075,7362,0.6138,O=C(NCc1cccc(OCc2ccccn2)c1)c1ccc(Sc2ccccn2)cc1
STB_C010_075,11824,0.6138,O=C(CCc1ccccc1)Nc1ccc(CC2COCC(=O)N2Cc2ccncc2)cc1
STB_C010_075,6310,0.6137,O=C(CCc1nc2ccccc2c(=O)[nH]1)OC(C(=O)Nc1ccccc1)c1ccccc1
STB_C010_075,9294,0.6137,O=C(Nc1ccccc1SCc1ccccc1)c1cccc(NC(=O)c2ccco2)c1
STB_C010_075,12343,0.6137,O=C(CC1SC(=Nc2ccccc2)N(Cc2ccccc2)C1=O)NCc1ccccc1
STB_C010_075,7016,0.6136,O=C(Cn1nc(Cc2ccncc2)c2ccccc2c1=O)NCCCNc1ccccc1
STB_C010_075,12328,0.6136,O=C(CSCc1cc(=O)n2ccccc2n1)N(Cc1ccccc1)Cc1ccccc1
STB_C010_075,3380,0.6136,O=S(=O)(NCCc1nnc2ccc(SCc3ccccc3)nn12)c1ccccc1
STB_C010_075,7013,0.6136,O=C(Cn1nc(Cc2cccnc2)c2ccccc2c1=O)NCCCNc1ccccc1
STB_C010_075,11645,0.6136,O=C(CSc1nnc(c2ccncc2)n1Cc1ccccc1)NC(=O)c1ccccc1
STB_C010_075,3378,0.6136,O=S(=O)(NC(CCSc1nc2ncccn2n1)c1ccccc1)c1ccccc1
STB_C010_075,5261,0.6136,O=C(CSc1cccc2ccccc12)NN=Cc1ccc(OCc2ccccc2)cc1
STB_C010_075,14102,0.6135,O=C(CC1SC(=Nc2ccccc2)N(Cc2ccccn2)C1=O)NCc1ccccc1
STB_C010_075,14827,0.6135,O=C1C(=Cc2ccccc2)SC(=S)N1CN(Cc1ccccc1)Cc1ccccc1
STB_C010_075,18014,0.6135,O=C(CSc1nnc(Nc2ccccc2)s1)NC(c1ccccc1)c1ccccc1
STB_C010_075,13074,0.6135,O=C(OCn1nnc2ccccc2c1=O)c1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,2728,0.6135,O=S(=O)(NCc1ccccn1)C1CONC1c1ccc(OCc2ccccc2)cc1
STB_C010_075,8460,0.6135,O=S(=O)(NCC(c1ccccc1)N1CCN(c2ccccc2)CC1)c1cccs1
STB_C010_075,2727,0.6135,O=S(=O)(NCc1cccnc1)C1CONC1c1ccc(OCc2ccccc2)cc1
STB_C010_075,15523,0.6135,O=C(Nc1cccc2ncccc12)c1cccc(S(=O)(=O)NCCc2ccccc2)c1
STB_C010_075,13481,0.6135,O=C(COc1ccc(N2CCCC2=O)cc1)Nc1ccccc1OCCc1ccccc1
STB_C010_075,1473,0.6135,O=S(=O)(c1cc(c2ccno2)cs1)N(CCc1ccccc1)Cc1ccccc1
STB_C010_075,14961,0.6134,O=C(CCCNC(=O)OCc1ccccc1)Oc1ccc2c(=O)c3ccccc3oc2c1
STB_C010_075,6892,0.6134,O=C(NCCCc1ccccc1)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O
STB_C010_075,9766,0.6134,O=S(=O)(NCc1ccccc1)c1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1
STB_C010_075,10879,0.6134,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2)CC1)c1cccs1
STB_C010_075,14623,0.6134,O=C(NC1CCN(C(=O)c2ccccc2)CC1)C(Sc1ccccc1)c1ccccc1
STB_C010_075,13427,0.6133,O=C(CSc1ncc[nH]1)Nc1ccc(C(=O)Nc2cccc(c3ccncn3)c2)cc1
STB_C010_075,340,0.6133,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1cncnc1c1ccccc1
STB_C010_075,5264,0.6132,O=C(COc1nc(SCc2ccccc2)ncc1Cc1ccccc1)c1ccccc1
STB_C010_075,4146,0.6132,O=C1NC(=O)N(CCc2ccccc2)C(=O)C1=Cc1cccc(COc2ccccc2)c1
STB_C010_075,6413,0.6132,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1n[nH]c2ccccc2c1=O
STB_C010_075,3665,0.6132,O=C(C(c1ccccc1)c1ccccc1)N(Cc1cccs1)C1CCS(=O)(=O)C1
STB_C010_075,13192,0.6132,O=C(NCCNc1ncccn1)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O
STB_C010_075,6249,0.6131,O=C(OCCCNC(=O)c1cc2ccccc2oc1=O)c1ccc(c2ccccc2)cc1
STB_C010_075,2496,0.6131,O=C(COc1ccccc1)NNc1cc(Nc2ccc(Cc3ccccc3)cc2)ncn1
STB_C010_075,599,0.613,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1ccnn1Cc1ccccc1
STB_C010_075,9315,0.613,O=C(C=c1[nH]c(=O)c(=Cc2ccccc2OCc2ccccc2)s1)Nc1ccccc1
STB_C010_075,646,0.6129,O=C(CSc1nc2ccccc2s1)Nc1cn(Cc2ccccc2)c(=O)[nH]c1=O
STB_C010_075,2734,0.6129,O=C(NC1CCCCC1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c1=O
STB_C010_075,4968,0.6129,O=C1NC(=O)c2cc(S(=O)(=O)N(CCc3ccccc3)Cc3cccs3)ccc12
STB_C010_075,11575,0.6129,O=C(C=c1[nH]c(=O)c(=Cc2ccccc2OCc2ccccn2)s1)Nc1ccccc1
STB_C010_075,502,0.6128,O=C(OCc1nc2ccccc2s1)c1cccc(NS(=O)(=O)c2ccccc2)c1
STB_C010_075,11529,0.6128,O=C(CSc1nc(c2ccccc2)cc(=O)[nH]1)Nc1ccccc1Oc1ccccc1
STB_C010_075,4226,0.6128,O=C(CCC(=O)c1ccccc1)NCc1nn(Cc2ccccn2)c(=O)c2ccccc12
STB_C010_075,3098,0.6128,O=C(Nc1ccc(C(=O)OC2CCCCC2)cc1)C(=Cc1ccccc1)c1ccccc1
STB_C010_075,13437,0.6128,O=C(CNC(=O)c1cccnc1Sc1ccccc1)Nc1ccc(n2cncn2)cc1
STB_C010_075,11767,0.6128,O=C(COc1ccc(C(=O)n2ccccc2=NC2CCCCC2)cc1)Nc1ccccc1
STB_C010_075,3400,0.6128,O=C(Nc1ccccc1SCc1ccccc1)c1cccc(OCc2ccccc2)c1
STB_C010_075,5936,0.6127,O=C(CC(c1ccccc1)c1ccccc1)N(CCc1cccs1)Cc1cccnc1
STB_C010_075,17023,0.6126,O=C(Nc1ccc(SCc2cccnc2)cc1)c1cccc(CN2C(=O)CNC2=O)c1
STB_C010_075,128,0.6126,O=C(c1ccccc1)c1ccc(Oc2ccc(S(=O)(=O)N3CCOCC3)cn2)cc1
STB_C010_075,5500,0.6126,O=C(Cc1ccc(N(Cc2ccccc2)C(=O)c2ccccc2)cc1)NC1CCCCC1
STB_C010_075,14161,0.6126,O=C(CSc1nnc(COc2ccccc2c2ccccc2)[nH]1)NCc1ccccc1
STB_C010_075,723,0.6126,O=C(Nc1ccccc1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1
STB_C010_075,12783,0.6126,O=C(NC(=S)Nc1nc(c2ccccc2)cs1)C(c1ccccc1)c1ccccc1
STB_C010_075,6968,0.6126,O=S1(=O)N=C(Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)c2ccccc12
STB_C010_075,5650,0.6126,O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N(Cc1cccs1)c1ccccc1
STB_C010_075,17079,0.6125,O=C(NC(Cc1ccccc1)C(=O)NCc1nc(=O)c2sccc2[nH]1)c1ccccc1
STB_C010_075,4318,0.6125,O=C(CSc1nc2sccc2c(=O)n1Cc1ccccc1)c1c[nH]c(=O)[nH]c1=O
STB_C010_075,5287,0.6125,O=C(Cc1cccc(N(Cc2ccccc2)C(=O)c2cccs2)c1)Nc1ccccc1
STB_C010_075,2592,0.6125,O=C(C=Cc1cccs1)c1ccc(OC(=O)N(c2ccccc2)c2ccccc2)cc1
STB_C010_075,16447,0.6125,O=C(CCSC(c1ccccc1)(c1ccccc1)c1ccccc1)Nc1nncs1
STB_C010_075,12381,0.6124,O=C(CSc1nnc(c2ccccc2)o1)NCCC(c1ccccc1)c1ccccc1
STB_C010_075,3673,0.6124,O=C(Nc1cccc(CS(=O)C2CCOCC2)c1)c1sccc1c1ccccc1
STB_C010_075,6861,0.6123,O=C(NC(CC(=O)N1CCNC(=O)C1c1ccccc1)c1ccccc1)c1ccccc1
STB_C010_075,14530,0.6122,O=c1[nH]nc(SCCC(NS(=O)(=O)c2ccccc2)c2ccccc2)n1C1CC1
STB_C010_075,18137,0.6121,O=C(c1ccc(CSc2nccc(NCCc3ccccc3)n2)cc1)N1CCCCC1
STB_C010_075,7331,0.6121,O=S(=O)(Nc1ccccc1)c1ccc(NN=Cc2ccc(c3ccccc3)cc2)cc1
STB_C010_075,2661,0.612,O=C(COc1ccc2ccccc2c1)Nc1ccc(S(=O)(=O)N2CCNCC2)cc1
STB_C010_075,812,0.612,O=C(COc1ccc2ccccc2c1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,4390,0.612,O=C(COc1ccc2ccccc2c1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,9309,0.612,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccc(c2ccccc2)cc1
STB_C010_075,8375,0.6119,O=C(CC(c1ccccc1)(c1ccccc1)c1ccccc1)OCCN1CCCCCC1
STB_C010_075,6828,0.6119,O=C(Nc1ccccc1C(=O)c1ccccc1)c1ccccc1NC(=O)C1CCNCC1
STB_C010_075,9618,0.6119,O=C(CC(c1ccccc1)c1ccccc1)Nc1ccccc1C(=O)NCC1CCCO1
STB_C010_075,953,0.6119,O=S(=O)(c1ccc(N=Cc2ccccc2)cc1)c1ccc(N=Cc2ccccc2)cc1
STB_C010_075,136,0.6118,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)NCC2COc3ccccc3O2)c1
STB_C010_075,11573,0.6118,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccc(c2ccccc2)nc1
STB_C010_075,18009,0.6117,O=C(CSc1nnc(c2ccccc2)c(c2ccccc2)n1)NCCc1cccs1
STB_C010_075,17925,0.6117,O=C(NCc1ccc(C(=O)c2cccs2)s1)NC(c1ccccc1)c1ccccc1
STB_C010_075,9370,0.6117,O=c1[nH]c(=O)c2cc(S(=O)(=O)NCc3ccccc3CN3CCCCC3)ccc2[nH]1
STB_C010_075,7709,0.6117,O=C(CSc1ccc2ccccc2n1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,4304,0.6117,O=C(CSc1nc(c2cccs2)nc2[nH]c(=O)[nH]c(=O)c12)OCc1ccccc1
STB_C010_075,2597,0.6117,O=C(Cn1cnc2ccccc2c1=O)Nc1cccc(CS(=O)C2CCOCC2)c1
STB_C010_075,6825,0.6116,O=C(NC(Cc1ccccc1)C(=O)Nc1cccc(NC(=O)C2CC2)c1)c1ccccc1
STB_C010_075,3158,0.6116,O=C(NCCCN(Cc1ccccc1)Cc1ccccc1)c1cc(=O)c2ccccc2[nH]1
STB_C010_075,5277,0.6116,O=C(Nc1cccc(CN(Cc2ccccc2)C(=O)c2cccs2)c1)c1ccccc1
STB_C010_075,8261,0.6116,O=C(NCc1ccccc1)c1csc(CN(Cc2ccccc2)Cc2ccccc2)n1
STB_C010_075,9962,0.6116,O=C(CSc1ncc2ccccc2n1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,10747,0.6115,O=C1CCCN1c1ccc(S(=O)(=O)NCc2ccccc2C[NH+]2CCCCC2)cc1
STB_C010_075,14975,0.6115,O=C(NCCNC(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1)c1ccccc1
STB_C010_075,2535,0.6115,O=C(CSc1nnc(c2cccs2)n1Cc1ccccc1)c1c[nH]c(=O)[nH]c1=O
STB_C010_075,1480,0.6115,O=C(NC1CCSc2ccccc12)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
STB_C010_075,14324,0.6114,O=S(=O)(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc2ccccc2c1
